fecha descarga,fecha publicacion,titulo,direccion,descripcion,ambiente,comodidades,otras caracteristicas,orientacion,antiguedad,m2 totales,m2_utiles,habitaciones,banos,estacionamiento,bodega,piso de apartamento,cantidad de pisos edificio,apartamentos por piso,gastos comunes,precio,url,latitude,longitude,City
2020-10-02,30-09-2020,"Avenida Manuel Rodríguez Sur, Santiago",Avenida Manuel Rodríguez Sur,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento nuevo recien entregado en arriendo, ubicado en la comuna de Santiago Centro, a media cuadra del Metro Toesca, con una superficie total de 54 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Parque Ohiggins, Parque Almagro.Principales características:Cocina amoblada.Refrigerador y freezer por separado.Conexión lavadora.Cocina empotrada de 3 platos.Campana.Horno.Microondas.Comedor de diario.Piso flotante Termolaminado.Terraza.Citófono.Gimnasio.Quinchos. Lavandería.Bicicletero.Sala Multiuso.Piscina.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 15519  CÓDIGO PROPIEDAD: 15519",,,,,,54 m²,50 ,2,2,,,,,,,460000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5815047-avenida-manuel-rodriguez-sur-uda#position=9&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-33.4543178,-70.6585593,Santiago
2020-10-02,30-09-2020,"Avenida Manuel Rodríguez Sur, Centro Histórico De Santiago, Santiago",Avenida Manuel Rodríguez Sur,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo, ubicado en la comuna de Santiago, a 2 cuadras de Metro Los Héroes, con una superficie total de 32 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Cocina amoblada.Horno.Campana.Cocina a gas de 4 platos.Rieles para cortinas.Salida para lavadora.Citófono.Closets.Piso flotante.Conserjería 24 hrs.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 13152  CÓDIGO PROPIEDAD: 13152",,,,,,32 m²,32 ,1,1,,,,,,,250000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5763536-avenida-manuel-rodriguez-sur-uda#position=10&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-33.4543178,-70.6585593,Santiago
2020-10-02,30-09-2020,"San Isidro, Barrio Diez De Julio, Santiago",San Isidro,"Promoción:Paga los 6 primeros meses con un gran descuento, sólo $210.000.- Los meses siguientes paga su valor de arriendo normal $260.000.- En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Asistencia e intermediación con el propietario.* Acumula puntos con tus tarjetas.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y muy rápido.Departamento en arriendo semi amoblado, tipo estudio, ubicado en la comuna de Santiago, a 6 cuadras de Metro Avda. Matta, con una superficie total de 25 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Malls.Principales características:Cocina amoblada.Horno.Campana.Cocina empotrada.Mini cooler.Televisor.Box Spring de 2 plazas (equipado).2 sillas de bar.Rieles y cortinas.Lámpara de pie.Loza para 4 personas.Hervidor.Citófono.Piso flotante.Salida para lavadora.Ventanas termopanel.Conserjería las 24 hrs.Salón de eventos.Quinchos.Piscina.Lavandería.Gimnasio.ID de la propiedad 7115  Documentos necesarios para para arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.IMPORTANTE- Se deben demostrar ingresos 3 veces el valor del arriendo.- Se puede complementar renta con quien vaya a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad.- Si tienes alguna duda puedes solicitar más información desde los portales, como también  contactarte directamente con nosotros.  CÓDIGO PROPIEDAD: 7115",Amoblado,,,,,25 m²,25 ,1,1,,,,,,,210000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5492917-san-isidro-uda#position=11&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,38.1707587,-0.8387399,Santiago
2020-10-02,30-09-2020,"Catedral, Barrio Brasil, Santiago",Catedral,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo. Ubicado en la comuna de Santiago, a cuadras de Metro Santa Ana, con una superficie total de 40 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos Restaurantes, Tiendas del Retail, Museos y Mall.Principales características: Cocina amoblada.Horno.Campana.Encimera.Rieles para cortinas.Cortinas.Luminaria.Clóset.Tina.Terraza.Mueble empotrado con cama de plaza y media (sin colchón).Rack empotrado en living.Jardín vertical empotrado en terraza.Repisa con asiento en terraza.Termopanel.Conexión para lavadora.Conserjería 24hs.Piscina.Gimnasio.Sala de uso común.Pista de running.Citófono.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos… No te pediremos aval.IMPORTANTE:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este departamento!HOUM ID 15740.  CÓDIGO PROPIEDAD: 15740",,,,,,40 m²,35 ,1,1,,,,,,,290000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5834021-catedral-uda#position=12&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-34.60757,-58.3742905,Santiago
2020-10-02,30-09-2020,"General Baquedano, Barrio Brasil, Santiago",General Baquedano,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo tipo estudio, ubicado en la comuna de Santiago, a 6 cuadras de Metro Santa Ana, con una superficie total de 25 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Cocina amoblada.Campana.Cocinilla.Rieles y cortinas.Luminaria.Citófono.Closet.Piso flotante.Conserjería 24 hrs.Salón de eventos.Salón de juegos.Piscina.Lavandería.Bicicletero.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 15207  CÓDIGO PROPIEDAD: 15207",,,,,,25 m²,25 ,1,1,,,,,,,230000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5809987-general-baquedano-uda#position=13&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-41.3924337,-73.4603511,Santiago
2020-10-02,30-09-2020,"Santo Domingo, Centro Histórico De Santiago, Santiago",Santo Domingo,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo, ubicado en la comuna de Santiago, a  cuadras de Metro Puente Cal y Canto, con una superficie total de 30 m2.Departamento ideal para quienes trabajan o estudian en el sector  Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Cocina amoblada.Campana.Cocina empotrada 4 platos.Citófono.Closets.Piso fotolaminado en madera.Conserjería 24 hrs.Salón de Eventos.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este departamento!ID Houm 14443  CÓDIGO PROPIEDAD: 14443",,,,,,30 m²,30 ,1,1,,,,,,,250000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5786516-santo-domingo-uda#position=14&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,18.4801972,-69.942111,Santiago
2020-10-02,30-09-2020,"Rosas, Barrio Yungay, Santiago",Rosas,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo, ubicado en la comuna de Santiago Centro, una cuadra del Parque Quinta Normal y a dos cuadras del metro Quinta Normal. con una superficie total de 79 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Polo cultural cercano a la Biblioteca de Santiago, Matucana 100, Museo de la Memoria, Museo de Arte Contemporáneo, Artequín, Museo Histórico Natural, entre otrosPrincipales características:Cocina amoblada.Campana.Piso flotante y alfombrado.Lámparas.Walking clóset.2 clóset adicionales.Tina.Extractor.Salida para lavadora.Terraza.Mallas de protección.Ascensor.Lavandería.Quincho.Gimnasio.Sala de uso común.Área verde con juegos de niños.Piscina.Estacionamiento de visitas.Conserjería 24hs.Citófono.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 13995  CÓDIGO PROPIEDAD: 13995",,,,,,79 m²,75 ,2,1,,,,,,,380000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5781322-rosas-uda#position=15&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,42.2632018,3.1755328,Santiago
2020-10-02,30-09-2020,"Santa Isabel, Santa Isabel, Santiago",Santa Isabel,"Promoción!!!Paga los 3 primeros meses con un gran descuento, sólo $280.000.- Los meses siguientes paga su valor de arriendo normal  $330.000.-  En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Asistencia e intermediación con el propietario.* Acumula puntos con tus tarjetas.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y muy rápido.Departamento en arriendo, ubicado en la comuna de Santiago, a 2 cuadras de Metro Santa Isabel, con una superficie total de 55m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Malls.Principales características:Cocina amoblada.Horno.Campana.Cocina empotrada.Rieles para cortinas.Luminaria.Terraza.Salida para lavadora.Citófono.Closets.Piso fotolaminado en madera.Conserjería las 24 hrs.ID de la propiedad 10194 Documentos para arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.IMPORTANTE:- Se deben demostrar ingresos 3 veces el valor del arriendo.- Se puede complementar renta con quien vaya a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad.- Si tienes alguna duda solicita más información desde los portales o contáctanos.  CÓDIGO PROPIEDAD: 10194",,,,,,55 m²,37 ,1,1,,,,,,,280000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5617129-santa-isabel-uda#position=16&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-23.3194222,-46.2271903,Santiago
2020-10-02,30-09-2020,"Tarapacá, Bulnes, Santiago",Tarapacá,"En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Asistencia e intermediación con el propietario.* Acumula puntos con tus tarjetas.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y muy rápido.PROMOCIÓN!!!Paga los 3 primeros meses con un gran descuento, sólo $350.000.-Los meses siguientes paga su valor de arriendo normal  $420.000.-Departamento en arriendo, ubicado en la comuna de Santiago, a tan sólo 2 cuadras de Metro Universidad de Chile, con una superficie total de 70 m2.Con buenos espacios y un diseño clásico, más una buena calidad en sus terminaciones, hacen de este departamento un hogar ideal para quienes buscan tranquilidad  y seguridad en un mismo lugar, más la cercanía con el corazón de Santiago, la convierten en una vivienda ideal.Su ubicación es ideal para quienes trabajan o estudian en el sector Centro de la capital. Este departamento se encuentra a minutos del corazón de Santiago y posee una conectividad sin igual a todos los centros más importantes de la ciudad.Su ubicación cercana a Universidades, supermercados, autopistas, bancos, restaurantes, tiendas del retail, museos y mall, la convierten en una vivienda perfecta para familias cuyos trabajos o lugares de estudio están en el sector Centro de Santiago.Sus principales características son:Cocina amoblada con gran cantidad de repisas y muebles de cocina.Horno.Campana.Cocina empotrada de 4 platos.Conserjería las 24 hrs.Citófono.Calefacción.Closet.Piso de cerámica y dormitorios alfombrados.Logia con salida para lavadora.Rieles para las cortinas y cortinas.Salón de eventos.Piscina en terraza.Quinchos junto a piscina.Lavandería.Bicicletero.Parque interior con juegos para niños.ID de la propiedad: 5383Documentos necesarios para para arrendar con nosotros:- 3 ultimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.IMPORTANTE-Se debe demostrar ingresos 3 veces al valor del arriendo.-Se puede complementar renta con quien vaya a vivir en la propiedad.-Te invitamos a agendar una visita a esta propiedad.-Si tienes alguna duda por favor puedes solicitar más información desde los portales como tambiéncontactarte directamente con nosotros.  CÓDIGO PROPIEDAD: 5383",,,,,,70 m²,68 ,2,2,,,,,,,350000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5492991-tarapaca-uda#position=17&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-20.1636672,-69.5463448,Santiago
2020-10-02,28-09-2020,"Avenida Portugal 968 - Departamento 2410, Barrio Diez De Julio, Santiago",Avenida Portugal 968 - Departamento 2410,"Se arrienda cómodo y céntrico departamento, prácticamente nuevo, en hermoso edificio con excelentes vistas.El departamento tiene cocina americana, living - comedor juntos, con salida al balcón, tiene dos dormitorios y un baño completo. Piso flotante en living comedor y alfombra en los dormitorios, cuenta con calefacción eléctrica en el dormitorio principal y el living-comedor, además tiene mallas protectoras. La puerta principal tiene chapa electrónica con clave, cuenta con instalación para lavadora,, agua caliente por termo, lámparas instaladas y un estacionamiento.El edificio cuenta con consejería 24x7, estacionamiento de visitas, gimnasio, sala de eventos, sala de computación, juegos infantiles, áreas verdes y piscina.Sector de gran conectividad cercano a supermercados, comercios varios, locomoción colectiva, estación de metro y colegios.Terminaciones Piso baños: cerámicaPiso dormitorios: alfombraSuministros Agua caliente: termoCalefacción: eléctricaCaracterísticas propiedad cocina americana, terraza con mallaCaracterísticas comunidad accesos controlados, áreas verdes, estacionamiento de visitas, gimnasio, juegos infantiles, piscina, portón eléctrico, sala de eventosGastos Gastos comunes: $ 65.000Otros suministros internet, tv cable, wi-fiEstacionamientos y bodegas  Estacionamientos: 1",Piscina,,,,,53 m²,53 ,2,1,1,,,,,65000 ,380000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5848207-avenida-portugal-968-departamento-2410-uda#position=18&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-32.9127397,-60.6841247,Santiago
2020-10-02,30-09-2020,"Moneda, Centro Histórico De Santiago, Santiago",Moneda,"Promoción:Paga los 6 primeros meses con un gran descuento, sólo $235.000.- Los meses siguientes paga su valor de arriendo normal $260.000.- En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo, ubicado en la comuna de Santiago, a 4 cuadras de Metro Los Héroes, con una superficie total de 28 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Cocina amoblada.Horno.Campana.Cocina empotrada de 2 platos.Comedor de diario.Rieles para cortinas.Luminaria.Calefacción.Citófono.Closets.Piso flotante.Conserjería 24 hrs.Salón de eventos.Quincho.Piscina.Lavandería.Sala de estudio.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 12487  CÓDIGO PROPIEDAD: 12487",,,,,,28 m²,28 ,1,1,,,,,,,235000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5716072-moneda-uda#position=19&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-33.4449058,-70.654855,Santiago
2020-10-02,29-09-2020,"Lord Cochrane 136 - Departamento 710, Bulnes, Santiago",Lord Cochrane 136 - Departamento 710,"Precio de oportunidad y por todo un año! Departamento Impecable; muy buena ubicación y conectividad, a pocas pasos del Metro Moneda; 2 ambientes 1 dormitorio, 1 baño en suite (espacio e instalación para lavadora), cocina americana equipada con encimera, horno y campana eléctrica; alarma.Edificio cuenta con cuenta con seguridad 24/7. Accesos controlados, estacionamientos de visitas, gimnasio, piscina, bicicletero, quinchos, sala de reuniones.Los requisitos para arrendatario y aval, son: 3 últimas liquidaciones de sueldo (superior 3 veces al monto del arriendo), cotizaciones previsionales, contrato de trabajo indefinido, Dicom Platinum y cédula de identidad.Terminaciones Piso baños: cerámicaPiso dormitorios: piso flotanteCaracterísticas comunidad accesos controlados, áreas verdes, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de eventosGastos Gastos comunes: $ 45.000",Piscina,,,,,29 m²,29 ,1,1,,,,,,45000 ,240000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5856654-lord-cochrane-136-departamento-710-uda#position=20&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-11.9365326,-77.0413949,Santiago
2020-10-02,30-09-2020,"Mario Kreutzberger, Centro Histórico De Santiago, Santiago",Mario Kreutzberger,"Promoción!!! Paga los 3 primeros meses con un gran descuento, sólo $300.000.- Los meses siguientes paga su valor de arriendo normal  $350.000.-  En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Asistencia e intermediación con el propietario.* Acumula puntos con tus tarjetas.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y muy rápido.Departamento en arriendo, ubicado en la comuna de Santiago, a 2 cuadras de Metro Santa Ana, y con una superficie total de 44 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Cocina amoblada. Campana.Comedor de diario.Salida para lavadora.Rieles para cortinas.Piso flotante.Terraza.Luminaria.Citófono.Calefacción.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este departamento!ID Houm 3122  CÓDIGO PROPIEDAD: 3122",,,,,,44 m²,40 ,2,1,,,,,,,300000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5698089-mario-kreutzberger-uda#position=21&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-33.4358919,-70.6598841,Santiago
2020-10-02,30-09-2020,"Amunátegui, Centro Histórico De Santiago, Santiago",Amunátegui,"Paga los 3 primeros meses con un gran descuento, sólo $250.000.-Los meses siguientes paga su valor de arriendo normal  $300.000.-En Houm no te pedimos aval y hacemos de tu vida algo maravilloso. Entérate de todos los beneficios al arrendar con nosotros:* Pago con tarjeta de crédito, débito, casas comerciales o transferencia.* Acumula puntos con tus tarjetas del banco.* Asistencia e intermediación con el propietario.* Firma tu contrato online y arranca de las notarías.* Arrienda sin burocracia, papeleos y mucho más rápido.Departamento en arriendo. Ubicado en la comuna de Santiago, a cuadras de Metro Puente Cal y Canto, con una superficie total de 53 m2.Departamento ideal para quienes trabajan o estudian en el sector Centro de la capital, cercano a Universidades, Supermercados, Autopistas, Bancos, Restaurantes, Tiendas del Retail, Museos y Mall.Principales características:Alarma.Cocina amoblada.Horno.Encimera.Campana.Comedor diario.Terraza.Dormitorio alfombrado.Luminaria.Walking clóset.Tina.Rieles de cortina.Conserjería 24hs.Citófono.Gimnasio.Sala de uso común.Lavandería.Documentos para poder arrendar con nosotros:- 3 últimas liquidaciones de renta.- Certificado de antigüedad laboral o copia del contrato.- Últimas cotizaciones de AFP.- Carnet chileno.- Aval?, mejor NO! Una preocupación y trámite menos…no te pediremos aval!.Importante:- Se deben demostrar ingresos de 3 veces el valor del arriendo.- Se puede complementar renta hasta con 2 personas más que vayan a vivir en la propiedad.- Te invitamos a agendar una visita a esta propiedad: esta puede ser presencial o vía streaming, desde la   comodidad de tu hogar.- Si tienes alguna duda solicita más información desde los portales o contáctanos.¡Comienza una nueva etapa en este/a departamento/casa!ID Houm 14145.  CÓDIGO PROPIEDAD: 14145",,,,,,53 m²,49 ,1,1,,,,,,,250000,https://www.portalinmobiliario.com/arriendo/departamento/santiago-metropolitana/5823440-amunategui-uda#position=23&type=item&tracking_id=b6b24106-87b4-4409-b059-da33d394fb02,-20.2150348,-70.1463675,Santiago
